_id,productId,productName,category,price,grade,filters.plasticFree,filters.fscCertified,filters.carbonNeutral,filters.recycledMaterials,productImage,manufacturingProcess,transportationMethod,materialsUsed,plasticReducedPercent,chemicalUsedPercent,co2ReducedPercent,isRecyclable,packagingRecyclable,biodegradablePercent,waterUsedLiters,energyUsedKwh,productWeightKg,productLifespanYears,createdAt,updatedAt
974f4790a79d49db98426ea1,1285,"ASIAN Women's Firefly-10 Sports Running,Walking,Gym,Training,Casual Slip-On Lightweight Shoes for Women's & Girl's",stores,8.91,3,False,True,False,True,61U9iaMmkoL._AC_UL320_.jpg,hand-crafted,air,Plastic,-110,7,52,False,True,79,25.47,8.92,0.11,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6ecd6a36611b4984839f19f1,1286,FINGERS SoundGlitz Wired Earphones (Pure Sound with High Bass | Sturdy Cable with L-Pin Connector | Built-in Mic | Free Ca...,"tv, audio & cameras",29.36,1,True,True,False,False,61g1VtLwsyL._AC_UL320_.jpg,solar-powered,rail,Fabric,35,18,13,True,False,37,3.5,8.25,4.51,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
aa9929c331364a0d84bf2d45,1287,M42 - FX Mount Adapter for Vintage Manual Lens for - Fuji mirrorless Camera,"tv, audio & cameras",15.46,1,False,False,False,False,71PwyM5lpWL._AC_UL320_.jpg,water-based infusion,air,Metal,-41,28,11,True,False,82,26.06,3.33,3.48,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ad52caba32ea47209d28e6ba,1288,"Yonex Men's Power Cushion Badminton Shoe, White/Blue -10 UK",men's shoes,39.5,5,True,False,True,True,41f6svojagL._AC_UL320_.jpg,water-based infusion,truck,Plastic,94,66,22,True,False,45,24.2,5.62,1.08,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
eeefdf1e85fd4c71be4ec8c7,1289,AEVOGUE Sunglasses For Women Oversized Rimless Diamond Cutting Lens Sun Glasses AE0534,accessories,30.8,2,False,False,True,False,51e1K31AERL._AC_UL320_.jpg,hand-crafted,air,Plastic,-104,97,47,False,False,34,9.69,2.18,2.19,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1783af0d298346fab30ea95c,1290,Van Heusen Men's Cotton Trunks (Pack of 3) (Colors May Vary),men's clothing,16.31,3,False,False,True,True,810VZZQJG-L._AC_UL320_.jpg,hand-crafted,air,Metal,-56,20,55,False,True,79,6.02,4.91,2.25,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ca7287517def4a62808a5a3d,1291,Casio Analog Blue Dial Men's Watch-MTP-VD01L-2BVUDF (A1737),stores,33.68,2,True,True,True,True,61p1zkm9sxL._AC_UL320_.jpg,water-based infusion,truck,Glass,66,23,89,False,True,37,10.41,1.14,3.37,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4c2ad1a05b484643958775ed,1292,APSIS- Men Black Textured Casual Loafers - for Men (Black),men's shoes,14.87,1,True,True,True,False,51GaavbqqfL._AC_UL320_.jpg,solar-powered,rail,Fabric,58,98,87,True,True,32,29.53,4.88,4.51,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
965f417473bb484a8f79705a,1293,"FurryFlair Self Design Stone Women Denim Jacket (Large, Light Blue)",women's clothing,48.71,4,True,False,False,True,81Sc-qAR9kL._AC_UL320_.jpg,water-based infusion,truck,Fabric,16,14,9,True,True,42,20.03,4.76,0.39,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
cc61a57de9054e6dba0fb320,1294,Dennis Lingo Men's Printed Brown Slim Fit Casual Shirt Collections,men's clothing,6.08,5,True,False,True,True,71SxGCPGdsL._AC_UL320_.jpg,solar-powered,rail,Paper,34,18,33,True,False,55,1.85,9.13,4.08,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4fd4a17f46be48378871de9c,1295,"2 Pcs Dummy Security Camera – Realistic Bullet CCD Design with Blinking LED Light, for Outdoor or Indoor Use, Ideal for Co...","tv, audio & cameras",35.13,4,False,False,False,False,61G1g6K3EfL._AC_UL320_.jpg,hand-crafted,sea,Paper,-110,81,18,True,False,4,24.05,2.2,2.35,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
3d77b4eaac9e41009248f651,1296,Victor VS865 DC All-Around Series Professional Badminton Shoe,men's shoes,17.65,5,True,False,True,False,61OXFI0yJbL._AC_UL320_.jpg,water-based infusion,truck,Plastic,86,25,80,False,False,32,20.91,9.52,2.66,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ab090c74c0cd45f29d609dd2,1297,PANIT Solid Rose Gold elsticated high Waist Cigarette Trouser,women's clothing,49.25,2,True,True,True,False,61OcO24+kxL._AC_UL320_.jpg,hand-crafted,air,Metal,6,2,84,True,False,30,8.42,7.05,3.7,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
515b0d9b15c74558927aeec5,1298,Lux Inferno Men's Solid Regular Fit Shirt (Thermal Top_White,men's clothing,28.01,3,True,True,False,True,81iL+ORqzUL._AC_UL320_.jpg,hand-crafted,air,Fabric,36,81,97,True,False,42,18.51,5.51,0.79,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0e16553452b34785acfaa83e,1299,"Fastrack Womens 33.7 mm Glitch Rose Gold Dial Leather Analogue Watch - 6234WL01 (WFT6234WL01, Not assigned, Not assigned)",accessories,31.86,5,True,True,True,False,51QWYQynTDL._AC_UL320_.jpg,solar-powered,rail,Composite,13,89,77,False,True,44,26.44,2.76,3.07,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
13e14c5c872e4c08a1e0ee89,1300,NEUTRON 3D Design Analog White and Black Color Dial Girls Watch - G657-(53-L-10) (Pack of 2),accessories,23.02,5,True,False,True,False,71y61H5sYmL._AC_UL320_.jpg,hand-crafted,sea,Composite,16,120,67,True,True,95,5.29,6.39,3.74,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
bbd37a6dbc564b25a0376fca,1301,"Letino UV Set for Water Purifiers, UV Chamber (Heavy Aluminium Barrel), UV LED Light (Strip), Tee and 2 Pieces Elbow, Tefl...",appliances,36.42,3,True,True,False,False,817feFgn6JL._AC_UL320_.jpg,water-based infusion,air,Composite,34,163,71,True,False,23,27.75,2.26,1.59,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
478d757428b64141889ba017,1302,Indigo Nation Men's Slim Fit Shirt,men's clothing,49.21,1,True,True,False,True,91iFkm6U1SS._AC_UL320_.jpg,water-based infusion,rail,Paper,87,120,85,False,False,17,3.09,2.19,3.81,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
12603462917142978dcea9e2,1303,Baggit Women's 3 Fold Wallet - Extra Large (Yellow),accessories,14.6,1,True,True,True,False,51Zq9+mfKQL._AC_UL320_.jpg,solar-powered,rail,Plastic,96,15,35,False,True,88,7.67,6.39,0.96,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
43efe5216b994d62a940ffa3,1304,UJEAVETTE Telescopic Fishing Rod Only No Reel Hard Starter Pole for Bass Fishing 2.4m,bags & luggage,29.81,2,False,True,False,False,412A2WqqG5L._AC_UL320_.jpg,solar-powered,air,Fabric,-136,7,81,True,False,46,14.2,7.28,4.98,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
36b9bd1c55df48bd86b8a847,1305,VLAM Hulk Printed Cartoon Oversize Unisex Anime Tshirt,men's clothing,10.32,1,True,False,True,True,41LVozLd7VL._AC_UL320_.jpg,hand-crafted,rail,Paper,75,39,32,True,False,83,20.25,5.56,0.6,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4bd5ed19ceb54dab9c4b1b62,1306,Centrino Men Formal Shoes,men's shoes,29.82,4,False,True,False,False,71fSBTOMt7L._AC_UL320_.jpg,hand-crafted,sea,Composite,-7,125,4,False,True,33,12.23,7.05,1.61,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4232618675fe4eef91acd1df,1307,Shopnet Wireless Bluetooth Speaker TG113 For Vivo T1 (Snapdragon 680) Ultra Boost Bass with DJ Sound Portable Home Speaker...,"tv, audio & cameras",35.36,1,True,True,False,True,51uEPldT42L._AC_UL320_.jpg,hand-crafted,air,Metal,98,52,81,False,False,68,22.2,8.65,1.66,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4c1690d7ca8d42c49dba0d4b,1308,"Dancing Cactus,Talking Cactus Toy,Sunny The Cactus Repeats What You Say,Electronic Dancing Cactus Toy with Lighting,Singin...",accessories,26.39,1,True,False,True,False,717NfYQuvaL._AC_UL320_.jpg,solar-powered,truck,Plastic,17,86,35,True,True,95,8.78,4.86,2.29,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
9cf408c1bf76468fb1c44c6e,1309,Tooba Women's Clutch,accessories,45.66,3,False,False,True,False,91kttRN4xOL._AC_UL320_.jpg,water-based infusion,truck,Metal,-43,2,7,True,True,95,9.35,0.65,3.0,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
b1ed8cd1cc7540ff86207956,1310,RAY J Men's Formal Monk Strap Loafer Shoes,men's shoes,38.57,2,False,True,True,True,41vyZKKl1bL._AC_UL320_.jpg,water-based infusion,air,Metal,-31,55,30,True,True,18,2.96,2.42,4.22,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
01acfce5e8ad4ddcb5e64a02,1311,"aisen® 120W RMS 2.1 Channel Multimedia Speaker with Neon Blue Night Light, Karaoke Compatible (Black, A14UFB207)","tv, audio & cameras",,4,True,False,False,True,61A9SMhBD7L._AC_UL320_.jpg,solar-powered,rail,Composite,30,186,97,False,True,23,5.31,8.07,0.37,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0cd1ddfc7b8043b7b3d8a2a9,1312,"US Home Filter SC40-12X24X2 MERV 8 Pleated Air Filter (Pack of 6), 12"" x 24"" x 2""",appliances,,4,True,True,True,True,51xywx4d0uL._AC_UL320_.jpg,water-based infusion,air,Metal,0,0,73,True,True,43,15.29,1.21,2.76,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
df60e313522a4dc497de7536,1313,Nike Men's Air Sockracer Flyknit 898022 002 Shoe 13 M US 13 D(M) US Black/Olive Flak-Black-White,stores,14.16,2,True,True,True,False,71ubtOPDtIL._AC_UL320_.jpg,solar-powered,air,Glass,56,12,0,True,True,81,2.59,2.58,4.3,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a0d91a604de4433e9d34ba2d,1314,Vendsy Stainless Steel Silver Plated Square Shape Biker Rings for Mens and Boys,accessories,32.85,4,False,True,False,False,51QQVN-XWDL._AC_UL320_.jpg,solar-powered,air,Fabric,-83,70,19,False,False,72,18.98,4.35,1.0,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ed4d62ef7b2a4396b2064246,1315,New Attractive Luxuries Looking Crystal Diamond Cut Glass & Stylish Black Color Dial Combo Watch Analog Watch - for Girls,accessories,13.18,4,True,False,True,False,612B2rb-cML._AC_UL320_.jpg,water-based infusion,sea,Plastic,89,93,96,True,False,29,23.18,2.37,2.23,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
66c05d309c1045a89b0bf303,1316,KNSS Men's Cotton Lungis for Men 2 Meter (Set of 2 Multi Colour) Checks Colours,stores,46.16,5,True,True,True,True,7155PPnYT1L._AC_UL320_.jpg,hand-crafted,truck,Fabric,11,89,65,False,False,34,12.48,4.54,4.92,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
92627843e25e4755aaa21374,1317,AVSAR 14k (585) Yellow Gold Stud Earrings for Women,accessories,18.19,5,False,True,False,True,61hDIQeDxML._AC_UL320_.jpg,hand-crafted,air,Composite,-124,179,97,False,False,5,6.46,8.66,1.1,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
578e7ebed1454dd09e24d490,1318,Alexvyan 3 Pair Vintage Solid Soft & Woolen Cozy Knitted Winter Thick Warm Stretchy Elastic Socks (Without Thumb) for Wome...,women's clothing,20.44,3,False,False,False,True,61lIM0HnDNL._AC_UL320_.jpg,solar-powered,sea,Composite,-102,15,82,False,True,41,22.48,6.95,3.89,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
44318a93b5964daa8c80fcbb,1319,STRIPES Contemporary Style Black Stone Big Finger Ring For Women and Girl,accessories,32.86,3,True,True,True,False,51rsCh8gi6L._AC_UL320_.jpg,hand-crafted,sea,Glass,85,99,70,False,False,34,1.98,0.75,1.1,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4c90474f89424a8a9cb46ddb,1320,FIHA Men Modal Thongs (Pack of 1) (RIOE-ML-MP028_Navy Blue 1_L),men's clothing,40.72,1,False,True,False,False,51hv4gbSH5L._AC_UL320_.jpg,water-based infusion,air,Glass,-81,60,88,True,False,70,24.89,4.31,1.65,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
31d5aa3458af495e8340088a,1321,COTREL Plus Size Women Pure Cotton Straight FIT Casual Trouser Pant,women's clothing,18.58,2,True,False,False,False,51XtrhLWXcL._AC_UL320_.jpg,hand-crafted,truck,Fabric,15,13,27,False,True,89,11.81,6.17,0.93,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
35abd73c04ff4d359b11635e,1322,Docooler 96 LEDs IR Illuminator Array Infrared Lamps Night Vision Outdoor Waterproof for CCTV Security Camera,"tv, audio & cameras",19.73,1,True,False,True,False,71epaLSNEjL._AC_UL320_.jpg,hand-crafted,rail,Plastic,88,250,99,True,True,17,4.05,8.1,3.35,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d93c4d13625843d68cf6be46,1323,"LEE STAR Portable Electric Mixer Blender Grinder Juicer Machine With Heavy Duty Motor, 2 Blending Jar & 2 Grinding Jar For...",appliances,48.59,2,False,False,True,False,41o-NG-f2XL._AC_UL320_.jpg,solar-powered,air,Composite,-26,30,64,True,True,72,22.99,6.94,2.43,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2553c19583404e12bd720f8b,1324,Lee Men's Slim Jeans (LMJNSM3925_Blue,men's clothing,29.05,4,True,True,True,False,81GeCmn-lTL._AC_UL320_.jpg,solar-powered,truck,Composite,11,105,40,False,False,77,3.86,1.57,3.66,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
53edd35d832145dca656d407,1325,CHKOKKO Men's Cotton Regular Fit Half Sleeves T-Shirt White Size 5XL,men's clothing,,5,True,False,True,False,61Qi7trpdqL._AC_UL320_.jpg,solar-powered,truck,Composite,0,156,28,True,True,81,1.88,6.43,1.75,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
03c257fc84fd4f468ceb8c8a,1326,ZEBRONICS Zeb-Bro Wired Earphone (White),"tv, audio & cameras",5.83,5,False,False,False,False,51a2VoP4P8L._AC_UL320_.jpg,hand-crafted,sea,Fabric,-53,253,65,True,False,66,13.21,8.35,4.77,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
3fabc6fb73f242a783789998,1327,"Shopnet Wireless Bluetooth Speaker TG113 For Samsung Galaxy A8, Samsung Galaxy J3 Pro, Samsung Galaxy J2 Pro, Samsung Gala...","tv, audio & cameras",43.45,4,True,True,False,False,51uEPldT42L._AC_UL320_.jpg,water-based infusion,air,Paper,41,59,50,False,True,51,10.04,8.7,2.28,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ebcbe882a3924a6bad01e1e8,1328,"Expresso Stainless Steel Dura Hot 3 Tier 8 Inch Lunch Box with Insulated Carry Bag, Silver-1600 ml",home & kitchen,7.1,3,True,True,True,False,7163gx+lM1L._AC_UL320_.jpg,solar-powered,rail,Fabric,62,51,66,False,True,15,23.43,1.03,2.77,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
abd7f65dd41248f3b18a2d1b,1329,Alpha Audio Receiver Portable for Wired Headphones TV,"tv, audio & cameras",,1,False,False,True,False,61TlNZnLaML._AC_UL320_.jpg,water-based infusion,air,Plastic,-53,46,13,True,True,56,8.54,5.84,2.52,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
f076be9a4490426a91a273d6,1330,"PATRORNA Women's Cotton Silk Blended Lace Kimono Sleeve Tops (Light Blue, Size XS-10XL)",women's clothing,34.94,3,True,False,True,False,71qgoeZPk1L._AC_UL320_.jpg,water-based infusion,sea,Plastic,53,78,10,True,True,27,15.78,7.67,2.38,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5a80afe8cc85490eac4c51b0,1331,grab n go liquid silicone case cover gel rubber full body protection shockproof case cover compatible with iphone 12/12 pr...,car & motorbike,40.15,1,False,True,False,False,61GP8cGuitL._AC_UL320_.jpg,hand-crafted,sea,Plastic,-3,148,21,True,True,4,6.47,5.03,3.01,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2d0ec2a084f34c95ae24d81d,1332,CAPRESE Women's Satchel (Black),accessories,31.55,4,True,False,False,True,81zR-s935rL._AC_UL320_.jpg,water-based infusion,truck,Plastic,58,75,22,False,False,82,6.3,4.92,4.03,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
96d159c9619b4c1dbaf4dcf5,1333,"Navkar Crafts Digital Dial Waterproof Stylish and Fashionable Wrist Watch LED Band for Kids, Rakhi, Colorful Cartoon Chara...",accessories,31.94,1,True,False,True,False,61OG0tdzsPL._AC_UL320_.jpg,solar-powered,rail,Metal,26,87,96,True,True,23,21.19,0.55,1.83,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1d520799b30e4be091b495f7,1334,Duke Men's Slim Jeans,men's clothing,18.49,5,True,False,False,True,91V8YW4aRqL._AC_UL320_.jpg,water-based infusion,air,Glass,97,97,57,True,True,22,23.61,3.99,2.53,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
93b712bcb49542f6b31ffecf,1335,ESBEDA Blue Solid Pu Synthetic Material Handbag For Women,accessories,30.37,2,True,True,False,False,813zWzjb8uL._AC_UL320_.jpg,water-based infusion,sea,Paper,57,67,22,True,False,13,14.49,1.76,3.19,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
07d9a07d50364cae83c97828,1336,Allen Solly Men Shirt,men's clothing,9.6,2,True,True,False,True,71+VA3sQ3iL._AC_UL320_.jpg,hand-crafted,air,Fabric,47,93,82,False,False,54,2.75,9.98,3.98,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
94cca09912234b5ea6e76486,1337,Cycle Tube 26 * 300 Size Schrader Valve Moulded Bicycle Tube MTB City Bikes,sports & fitness,6.36,3,True,True,False,False,41q7EFWIr0L._AC_UL320_.jpg,solar-powered,sea,Paper,26,65,68,True,True,62,6.6,8.95,1.68,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
94c83dae4a9c4a28b9291d74,1338,Temple Lakshmi Belt V Shape (ABS) Dance Belt for BHARATANATYAM/Marriage,stores,22.72,5,True,True,True,False,715Qro1-bIL._AC_UL320_.jpg,water-based infusion,truck,Paper,6,59,18,False,True,74,2.36,6.28,1.71,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
003a662d3d6441c0b3035195,1339,TIMEX Analog Pink Dial Women's Watch-TWEL98SMU07,stores,33.45,5,False,True,True,False,51v0CY+EI9L._AC_UL320_.jpg,hand-crafted,sea,Metal,-13,150,89,False,True,48,13.37,5.71,4.9,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
017d321d1e2048038f80b39f,1340,Verbatim Multimedia Headset with Noise Cancellation Mic 3.5mm Jack pin,"tv, audio & cameras",10.72,3,True,True,False,False,513B6SXkDUL._AC_UL320_.jpg,water-based infusion,rail,Plastic,51,213,55,False,True,80,6.45,5.27,1.92,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5bc41feb0364481098bde2b8,1341,YALA Men's Casual Shoe,men's shoes,41.16,1,True,False,True,True,61GAwiwUK8L._AC_UL320_.jpg,water-based infusion,air,Fabric,29,96,60,True,True,48,18.99,3.78,0.95,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
bece5d1992994700b380956a,1342,Macroman M-Series Men's Cotton Brief (8903978012230_MSP003_XL_Navy),men's clothing,43.46,3,True,True,True,False,81R2WBmLmRL._AC_UL320_.jpg,water-based infusion,truck,Glass,71,31,6,False,True,68,23.61,6.55,0.7,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e4f07fcb913c4a17b43beeb2,1343,Lychee Bags Kids Velvet Red School Bag,kids' fashion,26.26,1,True,False,False,True,610K+pfYrOL._AC_UL320_.jpg,hand-crafted,truck,Plastic,67,205,23,False,True,99,12.43,1.97,2.63,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
88f1ae0de63c437780008f7e,1344,Ethnic Yard Georgette Embroidered Purple Salwar Suit for Womens (SSEY-F1334_ Free Size),women's clothing,18.34,3,False,True,False,True,91uBeMah-UL._AC_UL320_.jpg,hand-crafted,sea,Metal,-50,73,21,True,True,47,1.46,9.86,1.06,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
72aafe9a64bd46bebba9b65a,1345,HONEY RETAILS HNYR Health Single Spring Hot Waist Shaper Belt and Tummy Trimmer Combo,sports & fitness,30.12,2,True,False,False,False,51q66+t1c7L._AC_UL320_.jpg,solar-powered,rail,Metal,76,4,15,True,False,2,2.72,9.29,4.07,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
46bcd568695645bab477c801,1346,BOXO Deposable Credit Card Size Travelling Pocket Fit Easy to Use Rain Card for Men and Women,bags & luggage,33.18,5,False,True,True,True,51X4pLfOo8L._AC_UL320_.jpg,hand-crafted,rail,Glass,-28,123,76,False,True,82,11.57,2.08,1.56,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0ddfa6a3c9eb4a538f81ad66,1347,Campus Men's Orient Gry/MSTD Running Shoes,men's shoes,21.45,4,True,True,False,True,61swe6a0BJL._AC_UL320_.jpg,water-based infusion,sea,Composite,86,1,1,False,False,88,26.99,9.88,0.43,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
74ff3cdf55334bd1a23d34ec,1348,Campus Men's Sandro Running Shoes,men's shoes,16.63,2,True,True,True,False,61qJmTlJcvL._AC_UL320_.jpg,water-based infusion,sea,Metal,78,156,56,True,False,52,29.0,7.34,2.65,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ad203bcfe0064f229d9a36cf,1349,"Flozo Waterproof, Laptop College School Bag + Digital Watches Combo (Light Blue)",bags & luggage,13.6,4,False,True,False,True,71tNIMX2pQL._AC_UL320_.jpg,solar-powered,sea,Plastic,-81,179,44,True,False,64,7.91,3.89,0.34,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
b8b08a4ac5c24b0782bb5499,1350,BUNNIES Baby Boys and Baby Girls LED Leight Indian Walking Shoes (1 Years to 5 Years),kids' fashion,37.62,3,False,True,False,False,81ax5DWuvzL._AC_UL320_.jpg,solar-powered,air,Paper,-10,46,62,True,False,27,28.37,6.58,0.27,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
df58ee685e9f49e2b85dce82,1351,U.S. POLO ASSN. Men's Regular Fit Shirt,men's clothing,,1,True,False,True,True,81I-6zoniRL._AC_UL320_.jpg,solar-powered,sea,Glass,26,227,77,True,False,46,6.25,3.05,0.65,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
02aa334581d54d23830bcba4,1352,"Linen Options Women's Long Dress Strapless Long Dress for Women,Linen Material Stylish Dress for Women (LO09)",women's clothing,14.67,1,True,False,True,False,612boI5wSRL._AC_UL320_.jpg,hand-crafted,rail,Fabric,32,95,53,True,False,96,11.46,6.38,3.76,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
86a889c64c8448d7af5c9c84,1353,Clarkia 1 Piece 16x14 inch with 13 inch Long Handle Reusable Grocery Bags or Tote Bag Made of Heavy Duty Cotton. eco Frien...,accessories,15.22,3,True,True,True,True,31UfWh+HsHL._AC_UL320_.jpg,solar-powered,truck,Fabric,54,9,14,True,False,7,9.42,8.26,0.91,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
c6df7ea21b9341aea25cbbdc,1354,GoSriKi Women's Cotton Blend Straight Solid Kurta with Pant & Dupatta (Resoti-GO),women's clothing,33.46,5,True,True,True,True,51tdU5qR5gL._AC_UL320_.jpg,solar-powered,sea,Composite,70,69,26,True,True,59,23.14,2.21,3.24,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
fea24284b3be4627b57a16eb,1355,Campus Men's Culture (N) Running Shoes,men's shoes,37.23,1,False,False,False,True,61rGqdqX7AL._AC_UL320_.jpg,water-based infusion,truck,Composite,-25,99,80,True,True,29,10.1,5.99,0.18,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
02de44856adb4053b337dccd,1356,Lee Stripes Cotton Slim Fit Mens Casual Shirt,men's clothing,40.96,2,False,False,True,False,61fr8x8kddL._AC_UL320_.jpg,hand-crafted,rail,Fabric,-26,82,6,False,True,60,15.16,8.94,3.41,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
69df46970a38463fb4e03370,1357,"Biotique Natural Makeup Magicare All Day Liquid Foundation (Sand, 30ml, Natural Finish)",beauty & health,47.11,3,True,True,True,False,51XiP1aEqhL._AC_UL320_.jpg,water-based infusion,rail,Paper,2,31,63,False,False,6,19.34,5.96,0.73,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2d30d56c0e0446c086cd6355,1358,ALSU Women's Blue trendy Sling Bag | deattachable straps |card slots (shd-010blu),accessories,23.84,2,True,False,False,False,71UCpLGUe+L._AC_UL320_.jpg,hand-crafted,air,Glass,49,197,26,True,False,16,1.65,8.36,3.75,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0ef7608ab0aa47aca5a3a3c0,1359,"Dyson Pet Grooming Kit (Compatible with V8, V11, V12 & V15 Cord-Free vacuums), Grey",pet supplies,34.63,1,True,True,True,False,51vje-mhBBL._AC_UL320_.jpg,water-based infusion,truck,Composite,16,83,99,True,False,4,8.04,5.8,1.92,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
